PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
585654,0,2,"Name585654, Mr. Surname585654",male,30.0,0,0,347080,3.102471340843685,,S
159610,1,2,"Name159610, Miss. Surname159610",female,31.0,0,0,365226,14.181017279442376,B39,S
185823,1,1,"Name185823, Miss. Surname185823",female,28.0,0,1,113792,23.314747173947293,,S
195106,1,3,"Name195106, Master. Surname195106",female,0.0,0,1,347464,12.481335979131304,,S
796367,0,1,"Name796367, Mr. Surname796367",male,41.0,1,0,349209,94.71303529831592,E44,C
189548,0,3,"Name189548, Mrs. Surname189548",female,18.0,0,0,11774,6.514615466840771,E8,Q
701916,0,3,"Name701916, Mr. Surname701916",male,47.0,1,1,A/4. 39886,21.47408781659939,,S
913032,1,3,"Name913032, Miss. Surname913032",female,25.0,0,0,111361,9.234799385427806,,Q
520711,1,3,"Name520711, Miss. Surname520711",female,,0,0,350036,7.998327251959781,,Q
979450,0,3,"Name979450, Mr. Surname979450",male,31.0,0,0,S.C./PARIS 2079,4.258537906892542,,Q
518124,1,1,"Name518124, Miss. Surname518124",female,48.0,0,2,11769,146.20644327994356,,S
566786,0,2,"Name566786, Mr. Surname566786",male,16.0,0,0,111428,8.636313265141583,,S
802132,1,3,"Name802132, Mr. Surname802132",male,47.0,0,0,315082,9.402783703471815,,Q
19815,1,3,"Name19815, Master. Surname19815",female,0.0,0,1,349208,17.56116772496635,B38,S
464014,0,3,"Name464014, Mrs. Surname464014",female,,0,2,17474,7.467734432620905,,S
958918,1,3,"Name958918, Mr. Surname958918",male,21.0,0,0,C 7077,32.76850549734342,,S
887941,1,2,"Name887941, Mrs. Surname887941",female,29.0,1,0,12749,29.15136095825877,,S
511645,0,3,"Name511645, Mr. Surname511645",male,16.0,0,0,11765,12.368608795904647,C65,S
146551,0,1,"Name146551, Mr. Surname146551",male,37.0,0,0,349257,11.718165320802893,,S
629158,1,1,"Name629158, Mrs. Surname629158",female,32.0,0,0,2691,213.2498189414788,,C
395424,0,3,"Name395424, Mr. Surname395424",male,21.0,0,0,349222,13.550649837103506,,S
834000,0,3,"Name834000, Mr. Surname834000",male,36.0,0,0,F.C.C. 13529,6.194754628848675,C70,Q
69194,0,3,"Name69194, Mr. Surname69194",male,35.0,0,0,CA 2144,10.461543662960194,,Q
925936,1,1,"Name925936, Master. Surname925936",female,12.0,0,1,7598,123.2827222564912,,S
114414,0,2,"Name114414, Mr. Surname114414",male,40.0,1,0,349217,3.03209357595009,,S
498645,0,2,"Name498645, Mr. Surname498645",male,34.0,0,0,11767,12.617077641548224,,S
618298,1,3,"Name618298, Mrs. Surname618298",female,24.0,0,0,350026,5.947529557350603,,S
833033,1,3,"Name833033, Mrs. Surname833033",female,,1,0,PC 17601,20.08235949717795,,S
402853,0,2,"Name402853, Mrs. Surname402853",female,35.0,0,0,28228,1.0841750193876676,,S
482328,1,1,"Name482328, Mr. Surname482328",male,33.0,1,0,368703,137.6916463203195,C148,C
445702,1,3,"Name445702, Miss. Surname445702",female,18.0,0,0,312993,5.992380754248619,,Q
849553,0,3,"Name849553, Mr. Surname849553",male,33.0,1,1,2653,16.49736700707832,,S
998851,0,3,"Name998851, Mr. Surname998851",male,18.0,8,2,113760,59.78501381531504,,S
675410,1,3,"Name675410, Mr. Surname675410",male,31.0,0,0,LINE,19.47520590806185,,S
584227,1,2,"Name584227, Mrs. Surname584227",female,37.0,0,0,PC 17590,10.11510929415442,,S
95502,0,3,"Name95502, Miss. Surname95502",female,16.0,4,2,4135,38.42916354919078,,S
195093,1,1,"Name195093, Dr. Surname195093",male,31.0,0,0,113796,222.58835022499355,,C
984505,0,3,"Name984505, Mr. Surname984505",male,29.0,0,0,248747,8.7368590094017,,S
15080,0,3,"Name15080, Mr. Surname15080",male,18.0,0,0,2677,10.526152888315533,,S
50911,0,1,"Name50911, Mr. Surname50911",male,52.0,0,0,C.A. 2673,59.781301379021656,,C
80604,0,3,"Name80604, Mr. Surname80604",male,42.0,0,0,13509,3.204263899991365,,Q
251534,0,3,"Name251534, Mrs. Surname251534",female,48.0,1,4,335677,31.747253064555323,,S
894558,0,3,"Name894558, Mr. Surname894558",male,50.0,0,0,243847,0.0,F4,S
187847,0,3,"Name187847, Mr. Surname187847",male,,1,0,350043,9.941087028574392,,S
279263,0,3,"Name279263, Mrs. Surname279263",female,,1,5,35281,24.733354151019928,,S
550657,1,2,"Name550657, Miss. Surname550657",female,36.0,0,0,C.A. 31921,15.240122615187136,E31,Q
1000685,1,3,"Name1000685, Mrs. Surname1000685",female,25.0,1,1,65304,42.49660278616758,,S
776433,0,2,"Name776433, Mr. Surname776433",male,66.0,0,0,PC 17759,10.835407251722216,E12,S
110146,0,3,"Name110146, Mr. Surname110146",male,37.0,1,1,29750,26.319741355582742,,S
463217,1,1,"Name463217, Mrs. Surname463217",female,31.0,0,0,S.O.C. 14879,35.69933030486953,,S
586253,0,3,"Name586253, Miss. Surname586253",female,,0,0,250655,5.593065052534892,,S
873726,1,2,"Name873726, Mrs. Surname873726",female,,1,0,27267,28.2030034911038,,S
133394,1,2,"Name133394, Mrs. Surname133394",female,17.0,0,2,CA. 2343,24.752676090157728,,S
874503,0,2,"Name874503, Mr. Surname874503",male,41.0,0,0,113051,46.37726924746636,,S
738384,0,3,"Name738384, Mr. Surname738384",male,,0,0,35281,8.000160055819661,B5,C
981638,0,3,"Name981638, Mr. Surname981638",male,37.0,0,0,A/5 21173,10.849803969682146,C23 C25 C27,S
601617,1,2,"Name601617, Miss. Surname601617",female,44.0,1,0,LINE,23.24384562496895,A32,S
869943,0,3,"Name869943, Mr. Surname869943",male,43.0,0,0,A/5 3536,4.922912015224547,B80,S
840693,0,2,"Name840693, Mr. Surname840693",male,24.0,0,0,345774,6.538149879431351,,S
332847,0,3,"Name332847, Mr. Surname332847",male,33.0,0,0,2678,3.0091306545922416,A19,S
367778,0,3,"Name367778, Mr. Surname367778",male,14.0,0,0,PC 17318,12.834060020080392,,Q
936687,0,2,"Name936687, Mr. Surname936687",male,33.0,0,0,110413,39.78063804009821,,S
292175,0,3,"Name292175, Mr. Surname292175",male,30.0,0,0,2689,11.683926210755375,,C
48550,0,3,"Name48550, Mr. Surname48550",male,20.0,0,0,PC 17757,10.215391061065754,C30,S
716810,0,1,"Name716810, Mr. Surname716810",male,38.0,0,0,364846,31.514006366407024,C103,S
743742,0,3,"Name743742, Miss. Surname743742",female,42.0,0,0,2683,23.529701751776063,,S
326805,0,2,"Name326805, Mr. Surname326805",male,13.0,0,0,PC 17572,0.1323520606249125,C125,S
108514,1,3,"Name108514, Mr. Surname108514",male,,0,0,349225,7.614068705198651,,S
952845,0,2,"Name952845, Mr. Surname952845",male,,0,0,2699,28.067665266423617,A7,S
73238,0,2,"Name73238, Mr. Surname73238",male,34.0,1,1,PC 17485,27.85482901564795,,S
532039,1,2,"Name532039, Mr. Surname532039",male,18.0,1,1,31418,37.11783875261383,D46,S
746993,0,3,"Name746993, Master. Surname746993",female,10.0,0,0,349912,19.58706472010318,C123,S
847406,1,1,"Name847406, Miss. Surname847406",female,,0,0,250646,0.0,,C
597998,0,3,"Name597998, Mr. Surname597998",male,31.0,0,0,347076,18.45309124668705,,S
686569,0,3,"Name686569, Mr. Surname686569",male,37.0,0,0,349222,2.6995711224871366,,S
799155,0,3,"Name799155, Mr. Surname799155",male,0.0,1,1,7540,28.77205879227099,,S
92113,0,3,"Name92113, Mr. Surname92113",male,29.0,0,0,PC 17473,3.2316889523459063,,S
688177,1,1,"Name688177, Mrs. Surname688177",female,,0,0,239855,123.60938749714413,B37,S
439358,0,3,"Name439358, Mr. Surname439358",male,13.0,0,0,244361,0.4663103871011467,,S
843681,0,2,"Name843681, Mr. Surname843681",male,37.0,0,0,4138,4.262472053404452,,S
152546,1,3,"Name152546, Master. Surname152546",male,0.0,1,2,A/5. 3336,2.8335111743168087,,S
53285,0,3,"Name53285, Mr. Surname53285",male,25.0,0,0,376564,11.1739294172498,,S
587618,0,3,"Name587618, Mr. Surname587618",male,0.0,4,1,345765,39.27668630208253,,S
287116,0,3,"Name287116, Mr. Surname287116",male,31.0,0,0,365222,6.315950482041547,,S
712495,0,2,"Name712495, Mr. Surname712495",male,25.0,0,0,1601,45.35451468257694,,S
481660,1,3,"Name481660, Mr. Surname481660",male,29.0,0,0,CA. 2343,4.699279425039973,B96 B98,S
917709,1,1,"Name917709, Mr. Surname917709",male,11.0,1,0,PC 17609,160.62871436296686,,C
470015,1,3,"Name470015, Mr. Surname470015",male,24.0,0,0,7598,9.078202085407312,C90,S
419369,0,3,"Name419369, Mr. Surname419369",male,14.0,0,0,113760,7.861660047555111,,Q
453561,1,2,"Name453561, Miss. Surname453561",female,,1,0,2697,21.74250779122031,,C
396678,1,3,"Name396678, Miss. Surname396678",female,21.0,1,0,5727,12.602438261771477,,S
453103,0,3,"Name453103, Mr. Surname453103",male,29.0,0,0,237668,8.674205396779778,C23 C25 C27,S
305249,0,1,"Name305249, Mr. Surname305249",male,,0,1,347088,72.42117175692529,,S
23626,0,1,"Name23626, Mr. Surname23626",male,44.0,0,0,349201,57.13933416665883,,S
480510,0,3,"Name480510, Mr. Surname480510",male,18.0,0,0,S.O./P.P. 751,6.623429549445296,C65,Q
563396,0,3,"Name563396, Mr. Surname563396",male,,1,0,12749,12.072980868347226,C46,Q
955213,1,1,"Name955213, Miss. Surname955213",female,55.0,0,1,C.A. 24579,0.0,B37,C
22755,1,2,"Name22755, Master. Surname22755",female,0.0,0,1,P/PP 3381,21.985779692667347,,S
193272,0,3,"Name193272, Mr. Surname193272",male,23.0,0,0,3101276,2.4606464380233826,,S
923426,1,3,"Name923426, Mr. Surname923426",male,21.0,0,0,36973,4.102390877363535,,Q
761877,0,3,"Name761877, Mr. Surname761877",male,54.0,0,0,C 7077,5.270070249729108,,S
130416,1,2,"Name130416, Master. Surname130416",male,,0,0,35281,23.605245958577733,,S
539573,0,3,"Name539573, Mr. Surname539573",male,30.0,0,0,2667,14.55816301631276,,S
894200,1,2,"Name894200, Mr. Surname894200",male,,0,2,347081,31.9452395507683,,C
544122,1,1,"Name544122, Miss. Surname544122",female,58.0,1,1,113798,0.0,,C
111307,1,1,"Name111307, Mr. Surname111307",male,35.0,0,0,231919,23.71705596692224,,S
974864,1,1,"Name974864, Mlle. Surname974864",female,27.0,0,0,347080,0.0,C52,C
255716,0,3,"Name255716, Mr. Surname255716",male,25.0,0,0,SC/Paris 2123,3.6676343727909897,,S
984171,0,3,"Name984171, Mr. Surname984171",male,14.0,0,0,PC 17475,7.49897469921356,,S
8484,0,2,"Name8484, Capt. Surname8484",male,8.0,0,0,28220,0.0,,S
316433,1,3,"Name316433, Master. Surname316433",female,10.0,1,1,111427,16.430596600734916,,C
975658,1,1,"Name975658, Mrs. Surname975658",female,34.0,0,0,315086,112.83637333581076,A34,S
874337,0,1,"Name874337, Mr. Surname874337",male,50.0,0,0,SOTON/O2 3101272,1.8854450392280289,,S
866831,1,3,"Name866831, Mr. Surname866831",male,8.0,0,0,363592,13.671750109151532,A32,S
701593,0,3,"Name701593, Miss. Surname701593",female,23.0,0,0,11668,15.952985263412344,,S
890966,0,3,"Name890966, Mr. Surname890966",male,37.0,0,0,24160,8.104558065075771,,Q
511330,0,1,"Name511330, Mr. Surname511330",male,20.0,0,0,C.A./SOTON 34068,91.56618825407492,,S
141353,0,3,"Name141353, Master. Surname141353",female,11.0,1,1,PC 17605,10.61105160018158,,C
275534,0,3,"Name275534, Mr. Surname275534",male,7.0,0,0,STON/O 2. 3101275,13.01746265851349,,S
288919,1,2,"Name288919, Mrs. Surname288919",female,30.0,0,0,347082,14.715373122542683,A20,S
938891,1,1,"Name938891, Mrs. Surname938891",female,50.0,0,0,S.O.C. 14879,156.12908213850102,,S
434643,0,3,"Name434643, Mr. Surname434643",male,36.0,0,0,349236,3.2272802706274493,,S
121918,1,3,"Name121918, Mrs. Surname121918",female,22.0,0,1,2631,8.782890576619922,,S
607018,1,3,"Name607018, Miss. Surname607018",female,29.0,1,0,A.5. 18509,11.971162489636962,,S
443493,0,3,"Name443493, Mr. Surname443493",male,23.0,1,2,345764,31.95956002805565,,S
358916,1,1,"Name358916, Miss. Surname358916",female,31.0,2,2,A/5. 3336,146.4749052883413,,C
767036,1,1,"Name767036, Mrs. Surname767036",female,35.0,0,0,LINE,65.12713288713236,,S
544113,0,1,"Name544113, Mr. Surname544113",male,44.0,0,0,2667,26.190312844285128,,S
24468,0,1,"Name24468, Mr. Surname24468",male,45.0,0,0,29106,0.0,,S
16998,0,3,"Name16998, Mrs. Surname16998",female,33.0,0,2,382652,47.80298205557654,,S
573295,0,3,"Name573295, Mrs. Surname573295",female,35.0,0,0,4135,18.089327458498023,,S
543369,1,3,"Name543369, Master. Surname543369",female,7.0,1,1,19928,21.643666108038406,,C
359232,1,1,"Name359232, Miss. Surname359232",female,31.0,1,0,335097,115.1655935878473,C86,C
877427,1,1,"Name877427, Miss. Surname877427",female,34.0,2,2,110813,258.8260020800195,,C
509841,0,2,"Name509841, Mr. Surname509841",male,,0,0,29106,16.950568964423603,,S
140304,1,1,"Name140304, Mr. Surname140304",male,,0,0,C.A. 33112,58.54751766120306,,S
